"GOVCODE","GOVNAME","RESCODE","ENROLLMT","NSCHLS","SCHLVL","AREA","MCCODE","BIGCODE","EMPST","GOVCOMP","GBATLRG","GBELDIST","GBTOT","GBMALE","GBWM","GBBKM","GBWHM","GBBKHM","GBAMIM","GBASM","GBFEM","GBWFEM","GBBKFEM","GBWHFEM","GBBKHFEM","GBAMIFEM","GBASFEM","ABTOT","ABMALE","ABWM","ABBKM","ABWHM","ABBKHM","ABAMIM","ABASM","ABFEM","ABWFEM","ABBKFEM","ABWHFEM","ABBKHFEM","ABAMIFEM","ABASFEM","OOSUPER","OOMISC","OOMALE","OOWM","OOBKM","OOWHM","OOBKHM","OOAMIM","OOASM","OOFEM","OOWFEM","OOBKFEM","OOWHFEM","OOBKHFEM","OOAMIFEM","OOASFEM","FYMMDD","ADVSC","TYPESC"
"505004009","SOUTH SHORE SCH DIST",1,350,3,3,5,"000000000000000000000000000000",2,2,1,7,1,6,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505004901","SCHOOL DISTRICT OF WASHBURN",1,773,2,3,5,"000000000000000000000000000000",2,2,1,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505005002","ASHWAUBENON SCHOOL DIST",1,2970,4,3,5,"000000000000000000000000000000",2,2,1,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505005006","DENMARK VILL JT SCH DIST",1,1475,3,3,3,"500055003150036000000000000000",2,2,1,5,0,5,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505005047","PULASKI COMMUNITY SCH DIST",1,2679,6,3,4,"500055005950043500450000000000",2,2,1,7,1,6,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505005055","WEST DE PERE SCH DIST",1,1581,4,3,4,"500055004500000000000000000000",2,2,1,5,5,0,2,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505005058","WRIGHTSTOWN SCHOOL DIST",1,678,2,3,4,"500055004550008000000000000000",2,2,1,7,7,0,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505005401","UNIFIED SCH DIST OF DE PERE",1,1818,3,3,5,"000000000000000000000000000000",2,2,1,7,7,0,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505005602","GREEN BAY SCH DIST",1,18048,33,3,5,"000000000000000000000000000000",1,2,2,7,7,0,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"505005701","HOWARD SUAMICO SCHOOL DIST",1,2940,6,3,5,"000000000000000000000000000000",2,2,1,5,0,5,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505005702","NORTHEAST WIS VOC-TECH-ADULT EDUC DIST 13",1,5476,1,5,4,"509990000000000000000000000000",1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505006002","SCH DIST OF ALMA",1,356,2,3,5,"000000000000000000000000000000",2,2,1,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505006003","COCHRANE-FOUNTAIN CITY SCHOOL DIST",1,786,2,3,5,"000000000000000000000000000000",2,2,1,7,7,0,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505006010","GILMANTON SCHOOL DISTRICT",1,251,3,3,4,"500065006200000000000000000000",2,2,1,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505006014","SCHOOL DIST OF MONDOVI",1,1023,3,3,4,"500065001850047500170000000000",2,2,2,7,7,0,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505007001","GRANTSBURG SCHOOL DIST",1,921,4,3,4,"500075004900000000000000000000",2,2,2,7,7,0,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505007003","SCH DIST OF SIREN",1,513,2,3,5,"000000000000000000000000000000",2,2,2,7,7,0,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505007006","THE SCH DIST OF WEBSTER",1,664,5,3,4,"500075001600000000000000000000",2,2,2,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505008001","BRILLION CITY JT S DIST 2",1,393,4,3,4,"500085003650005000000000000000",2,2,1,7,7,0,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505008010","HILBERT SCHOOL DISTRICT",1,517,2,3,5,"000000000000000000000000000000",2,2,1,7,0,7,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505008011","SCHOOL DIST OF NEW HOLSTEIN",1,1506,4,3,4,"500085002050060000000000000000",2,2,1,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505008015","STOCKBRIDGE SCHOOL DIST",1,291,2,3,5,"000000000000000000000000000000",2,2,2,7,0,7,3,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505008801","SCH DIST OF CHILTON",1,1177,2,3,4,"500085003600000000000000000000",2,2,2,5,5,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505009026","CADOTT COMM SCH DIST",1,1005,3,3,4,"500095001800000000000000000000",2,2,1,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505009036","CORNELL SCHOOL DISTRICT",1,624,2,3,5,"000000000000000000000000000000",2,2,1,5,5,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505009059","LAKE HOLCOMBE SCH DIST",1,520,2,3,4,"500095005500000000000000000000",2,2,1,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505009069","NEW AUBURN SCHOOL DIST",1,366,2,3,4,"500095000350055000000000000000",2,2,1,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505009601","CHIPPEWA FALLS AREA SCH DIST",1,4403,10,3,4,"500095001800000000000000000000",2,2,1,7,7,0,3,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505009602","STANLEY BOYD AREA SCH DIST",1,1116,4,3,4,"500095001050018500610000000000",2,2,1,7,0,7,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505009701","BLOOMER SCHOOL DISTRICT",1,1133,3,3,4,"500095001700000000000000000000",2,2,1,7,0,7,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505010008","SCHOOL DIST OF COLBY",1,1314,4,3,4,"500105003700000000000000000000",2,2,2,7,7,0,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505010029","GRANTON AREA SCHOOL DISTRICT",1,400,2,3,5,"000000000000000000000000000000",2,2,1,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505010035","SCHOOL DIST OF GREENWOOD",1,631,2,3,5,"000000000000000000000000000000",2,2,1,5,1,4,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505010051","LOYAL SCHOOL DISTRICT",1,610,3,3,5,"000000000000000000000000000000",2,0,0,7,0,7,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505010062","SCH DIST OF NEILLSVILLE",1,1301,3,3,5,"000000000000000000000000000000",2,2,1,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505010078","THORP CITY JT SCH DIST 1",1,655,2,3,4,"500105006100000000000000000000",2,2,1,5,5,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505010099","OWEN WITHEE JT SCH DIST 1",1,771,3,3,4,"500105006100000000000000000000",2,2,1,7,7,0,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505010501","ABBOTSFORD SCH DIST",1,617,3,3,4,"500105003700000000000000000000",2,0,0,7,7,0,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505011010","CAMBRIA-FRIESLAND SCHOOL DIST",1,531,3,3,3,"500115002400000000000000000000",2,2,2,7,1,6,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505011011","COLUMBUS SCH DIST",1,1111,4,3,4,"500115001450013000000000000000",2,2,1,7,7,0,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505011019","FALL RIVER SCHOOL DIST",1,341,2,3,5,"000000000000000000000000000000",2,2,1,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505011037","SCHOOL DISTRICT OF LODI",1,1182,4,3,4,"500115001300000000000000000000",2,2,1,7,7,0,3,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505011052","PARDEEVILLE VILL JT S DIST 1",1,859,4,3,5,"000000000000000000000000000000",2,2,3,7,7,0,3,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505011053","POYNETTE SCHOOL DIST",1,1050,5,3,4,"500115001300000000000000000000",2,2,1,7,7,0,3,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505011054","RANDOLPH SCHOOL DISTRICT",1,520,2,3,4,"500115001400000000000000000000",2,2,1,7,0,7,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505011057","RIO COMMUNITY SCH DIST",1,527,2,3,5,"000000000000000000000000000000",2,2,1,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505011506","SCH DIST OF WISCONSIN DELLS",1,1463,6,3,4,"500575001150001500395002900000",2,2,2,7,7,0,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505011601","PORTAGE COMMUNITY SCH DIST",1,2279,8,3,4,"500115005750039000000000000000",2,2,2,7,0,7,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505012026","NORTH CRAWFORD SCH DIST",1,657,4,3,4,"500125005350063000000000000000",2,2,1,7,7,0,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505012050","SENECA JT SCH DIST",1,445,5,3,5,"000000000000000000000000000000",2,2,1,7,7,0,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505012062","WAUZEKA STEUBEN SCHOOL DIST",1,379,2,3,5,"000000000000000000000000000000",2,2,1,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505012601","PRAIRIE DU CHIEN AREA SCH DIST",1,1221,3,3,5,"000000000000000000000000000000",2,2,2,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505013004","BELLEVILLE SCHOOL DISTRICT",1,614,3,3,4,"500135002300000000000000000000",2,2,1,7,7,0,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505013027","CAMBRIDGE SCHOOL DIST",2,880,2,3,4,"500135002800000000000000000000",2,NA,NA,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"505013050","DEFOREST AREA SCHOOL DIST",1,2478,8,3,4,"500135001100000000000000000000",2,2,1,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505013069","MCFARLAND JT SCH DIST 8",1,1739,4,3,5,"000000000000000000000000000000",2,2,1,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505013075","MARSHALL JT SCH DIST 2",1,740,3,3,5,"000000000000000000000000000000",2,2,1,7,0,7,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505013076","WISCONSIN HEIGHTS SCH DIST",1,965,3,3,4,"500135002500000000000000000000",2,2,2,7,7,0,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505013086","MIDDLETON CROSS PLAINS SCH DT",1,4075,8,3,5,"000000000000000000000000000000",1,2,1,9,9,0,4,4,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505013096","MT HOREB AREA SCH DIST",1,1400,4,3,4,"500135002500000000000000000000",2,2,1,7,7,0,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505013100","OREGON SCHOOL DISTRICT",1,2535,5,3,4,"500135005450023000000000000000",2,2,2,7,0,7,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505013135","STOUGHTON AREA SCHOOL DIST",1,2907,5,3,4,"500135005400000000000000000000",2,2,1,9,8,1,7,7,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505013137","SUN PRAIRIE AREA SCHOOL DIST 2",1,3740,7,3,4,"500135001100000000000000000000",1,2,1,7,7,0,5,4,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505013144","VERONA AREA SCH. DIST",1,2735,4,3,5,"000000000000000000000000000000",1,2,1,7,7,0,2,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505013154","WAUNAKEE COMMUNITY SCHOOL DIST",1,1775,3,3,5,"000000000000000000000000000000",1,2,2,7,7,0,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505013505","DEERFIELD CMTY SCH DIST",1,617,3,3,5,"000000000000000000000000000000",2,2,1,7,7,0,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505013506","MONONA GROVE SCHOOL DIST",1,1888,5,3,5,"000000000000000000000000000000",1,2,1,6,6,0,4,4,0,0,0,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505013601","MADISON METROPOLITAN SCH DIST",2,23214,46,3,5,"000000000000000000000000000000",2,NA,NA,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"505013702","VOC-TECH-ADULT EDUCATION DIST #4",1,10300,1,5,4,"509990000000000000000000000000",1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505014028","HERMAN CONS SCH DIST 22",2,112,1,1,5,"000000000000000000000000000000",2,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"505014032","SCH DIST OF HORICAN",1,1055,3,3,5,"000000000000000000000000000000",2,2,1,7,0,7,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505014038","HUSTISFORD SCH DIST",1,418,2,3,5,"000000000000000000000000000000",2,2,2,7,1,6,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505014045","SCH DIST OF LOMIRA",1,895,4,3,4,"500145002050067000000000000000",2,2,1,9,9,0,7,7,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505014057","MAYVILLE CITY SCH DIST",1,1048,4,3,5,"000000000000000000000000000000",2,2,2,7,0,7,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505014058","NEOSHO JT SCH DIST 3",1,286,1,1,5,"000000000000000000000000000000",2,2,1,5,5,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505014064","RUBICON J6 SCH DIST",1,108,1,1,4,"500145006700000000000000000000",2,2,1,5,0,5,2,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505014506","BEAVER DAM SCHOOL DIST",1,3102,9,3,5,"000000000000000000000000000000",2,2,1,9,9,0,8,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505014801","DODGELAND SCHOOL DIST",1,852,5,3,5,"000000000000000000000000000000",2,2,2,9,1,8,5,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505015022","GIBRALTAR AREA SCH DIST",2,680,2,3,5,"000000000000000000000000000000",2,NA,NA,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"505015039","SEVASTOPOL JT SCH DIST 2",1,623,2,3,5,"000000000000000000000000000000",2,2,1,7,0,7,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505015047","WASHINGTON ISLAND SCH DIST",1,108,2,3,2,"000000000000000000000000000000",2,2,1,5,5,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505015501","SOUTHERN DOOR COUNTY SCH DIST",1,1357,3,3,5,"000000000000000000000000000000",2,2,1,7,7,0,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505015601","STURGEON BAY SCHOOL DIST",1,1417,5,3,5,"000000000000000000000000000000",2,2,2,9,9,0,7,7,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"505016004","MAPLE SCHOOL DISTRICT",1,1308,7,3,4,"500165000400000000000000000000",2,2,1,7,0,7,3,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"505016005","SOLON SPRINGS SCH DIST",1,361,2,3,5,"000000000000000000000000000000",2,2,1,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505016601","SUPERIOR SCHOOL DISTRICT",1,5605,12,3,5,"000000000000000000000000000000",2,2,2,7,7,0,3,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"505017001","BOYCEVILLE COMMUNITY SCHOOL DIST",1,899,2,3,4,"500175005600000000000000000000",2,2,2,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
